"","id","institution_name","institution_address","outbreak_setting","type_of_outbreak","causative_agent_1","causative_agent_2","date_outbreak_began","date_declared_over","active","setting_count","type_count","outbreak_year","year_count"
"2755",768,"Unity Health Toronto - St. Michael's - 9CG","30 Bond Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-04-10,2023-04-18,"N",107,1016,"2023",1066
"2756",769,"Michael Garron Hospital - H7","825 Coxwell Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-16,2022-05-21,"N",248,1107,"2022",1133
"2757",769,"Villa Colombo Homes for the Aged - 3 Fusco (North & South)","40 Playfair Ave","LTCH","Respiratory","Respiratory syncytial virus",NA,2023-04-10,2023-05-01,"N",601,1016,"2023",1066
"2758",770,"The Heritage Nursing Home - 1st Fl","1195 Queen St E","LTCH","Respiratory","Respiratory syncytial virus",NA,2023-04-09,2023-04-21,"N",601,1016,"2023",1066
"2759",770,"Ukrainian Canadian Care Centre - 3rd Fl","60 Richview Rd","LTCH","Respiratory","Coronavirus*",NA,2022-05-16,2022-06-03,"N",477,1107,"2022",1133
"2760",771,"Norfinch Care Community - Unit 1A","22 Norfinch Dr","LTCH","Respiratory","COVID-19",NA,2022-05-15,2022-06-04,"N",477,1107,"2022",1133
"2761",771,"Unity Health Toronto - St. Michael's - 7CCV","30 Bond Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-04-09,2023-04-22,"N",107,1016,"2023",1066
"2762",772,"Downsview Long Term Care Centre - Unit 2N","3595 Keele St","LTCH","Respiratory","Metapneumovirus","Rhinovirus",2023-04-07,2023-04-17,"N",601,1016,"2023",1066
"2763",772,"Ukrainian Canadian Care Centre - 2nd & 3rd Fl","60 Richview Road","LTCH","Respiratory","COVID-19",NA,2022-05-15,2022-06-13,"N",477,1107,"2022",1133
"2764",773,"North York General Hospital - Seniors' Health Centre - 1st Fl East & West Wing","2 Buchan Crt","LTCH","Respiratory","Enterovirus/Rhinovirus",NA,2023-04-06,2023-04-18,"N",601,1016,"2023",1066
"2765",773,"William Osler Health System - 7E (Cardiology)","101 Humber College Boulevard","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-15,2022-05-22,"N",248,1107,"2022",1133
"2766",774,"Bendale Acres - Unit 1W","2920 Lawrence Ave E","LTCH","Respiratory","Coronavirus*",NA,2022-05-13,2022-05-25,"N",477,1107,"2022",1133
"2767",774,"One Kenton Place - 1st Fl","1-3 Kenton Dr","Retirement Home","Respiratory","COVID-19",NA,2023-04-06,2023-04-24,"N",195,1016,"2023",1066
"2768",775,"Humber Valley Terrace - 1st Fl","95 Humber College Blvd","LTCH","Respiratory","COVID-19",NA,2022-05-13,2022-05-31,"N",477,1107,"2022",1133
"2769",775,"Sunnybrook Health Sciences Centre - St. John's Rehab - A4","285 Cummer Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-04-06,2023-04-18,"N",131,1016,"2023",1066
"2770",776,"Kensington Gardens - 4W (South Building)","25 Brunswick Ave","LTCH","Respiratory","COVID-19",NA,2022-05-13,2022-05-30,"N",477,1107,"2022",1133
"2771",776,"The Hospital for Sick Children - 6A","555 University Ave","Hospital-Acute Care","Respiratory","Parainfluenza PIV III",NA,2023-04-06,2023-04-20,"N",107,1016,"2023",1066
"2772",777,"Runnymede Healthcare Centre - 2 East","625 Runnymede Road","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-13,2022-05-24,"N",177,1107,"2022",1133
"2773",777,"West Park Healthcare Centre - 3EB","82 Buttonwood Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-04-06,2023-04-13,"N",131,1016,"2023",1066
"2774",778,"Chartwell Grenadier Retirement Residence - 2nd Fl (Unit B), 3rd Fl (Unit A & D) & 7th Fl (Unit C)","2100 Bloor Street W","Retirement Home","Respiratory","COVID-19",NA,2023-04-05,2023-04-25,"N",195,1016,"2023",1066
"2775",778,"Sunnybrook Health Sciences Centre - Sunnybrook Veterans Centre - LGSE","2075 Bayview Ave","LTCH","Respiratory","COVID-19",NA,2022-05-13,2022-05-30,"N",477,1107,"2022",1133
"2776",779,"Chartwell Trilogy Long Term Care Residence - 3rd & 6th Fl","340 McCowan Rd","LTCH","Respiratory","COVID-19",NA,2023-04-05,2023-04-25,"N",601,1016,"2023",1066
"2777",779,"Yee Hong Finch - 5th Fl South","60 Scottfield Dr","LTCH","Respiratory","Coronavirus*",NA,2022-05-13,2022-05-24,"N",477,1107,"2022",1133
"2778",780,"Delmanor Prince Edward - 5th Fl","4180 Dundas Street W","Retirement Home","Respiratory","COVID-19",NA,2023-04-05,2023-04-24,"N",195,1016,"2023",1066
"2779",780,"Hellenic Home - 2A & 3A","2411 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2022-05-12,2022-06-02,"N",477,1107,"2022",1133
"2780",781,"Baycrest Hospital - 5 East","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-11,2022-05-26,"N",177,1107,"2022",1133
"2781",781,"Eatonville Care Centre - Unit 5","420 The East Mall","LTCH","Respiratory","Respiratory syncytial virus",NA,2023-04-05,2023-04-24,"N",601,1016,"2023",1066
"2782",782,"Delmanor Prince Edward - 2nd Fl","4180 Dundas Street W","Retirement Home","Respiratory","COVID-19",NA,2022-05-11,2022-05-26,"N",205,1107,"2022",1133
"2783",782,"McCowan Retirement Residence - 6th Fl","2881 Eglinton Avenue E","Retirement Home","Respiratory","COVID-19",NA,2023-04-05,2023-04-18,"N",195,1016,"2023",1066
"2784",783,"Extendicare Bayview - South East Unit","550 Cummer Ave","LTCH","Respiratory","COVID-19",NA,2022-05-11,2022-05-22,"N",477,1107,"2022",1133
"2785",783,"Sunnybrook Health Sciences Centre - St. John's Rehab - A2","285 Cummer Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-04-05,2023-04-13,"N",131,1016,"2023",1066
"2786",784,"Fountain View Care Community - 3B","1800 O'Connor Dr","LTCH","Respiratory","COVID-19",NA,2023-04-04,2023-04-17,"N",601,1016,"2023",1066
"2787",784,"The Westbury - 7th Fl","495 The West Mall","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2022-05-11,2022-05-20,"N",477,1107,"2022",1133
"2788",785,"Tony Stacey Centre for Veterans' Care - 2nd Fl South","59 Lawson Rd","LTCH","Respiratory","COVID-19",NA,2023-04-04,2023-04-12,"N",601,1016,"2023",1066
"2789",785,"Unity Health Toronto - St. Michael's - 5B Perioperative Administration Area","30 Bond Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-11,2022-05-26,"N",248,1107,"2022",1133
"2790",786,"Chartwell Scarlett Heights - 2nd Fl","4005 Eglinton Ave W","Retirement Home","Respiratory","Coronavirus*",NA,2022-05-10,2022-05-24,"N",205,1107,"2022",1133
"2791",786,"Main Street Terrace - 1st Fl","77 Main St","LTCH","Respiratory","COVID-19",NA,2023-04-03,2023-04-19,"N",601,1016,"2023",1066
"2792",787,"Jewish Home for the Aged - 2RF","3560 Bathurst St","LTCH","Respiratory","COVID-19",NA,2022-05-10,2022-05-19,"N",477,1107,"2022",1133
"2793",787,"Scarborough Health Network - Centenary Hospital - 8E","2867 Ellesmere Rd","Hospital-Acute Care","Other","CPE Enterobacter unspecified (NDM)","CPE Other (KPC)",2023-04-03,2023-05-08,"N",107,3,"2023",1066
"2794",788,"Meighen Retirement Residence - 3rd Fl","84 Davisville Ave","Retirement Home","Respiratory","COVID-19",NA,2022-05-10,2022-05-18,"N",205,1107,"2022",1133
"2795",788,"The Teddington - 3rd Fl","4 Teddington Park Ave","Retirement Home","Respiratory","Coronavirus*","Influenza A (Not subtyped)",2023-04-03,2023-04-11,"N",195,1016,"2023",1066
"2796",789,"Retirement Suites By The Lake - 2nd & 3rd Fl","2121 Kingston Rd","Retirement Home","Respiratory","Metapneumovirus",NA,2023-04-02,2023-04-11,"N",195,1016,"2023",1066
"2797",789,"Southlake Regional Health Centre - RCC Finch Site - 5 East","2111 Finch Ave W","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-10,2022-05-27,"N",177,1107,"2022",1133
"2798",790,"St. George Care Community - 1st Fl","225 St. George St","LTCH","Respiratory","COVID-19",NA,2022-05-10,2022-05-19,"N",477,1107,"2022",1133
"2799",790,"Sunnybrook Health Sciences Centre - St. John's Rehab - A (Lower Level)","285 Cummer Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-04-02,2023-04-12,"N",131,1016,"2023",1066
"2800",791,"Eatonville Care Centre - Unit 3","420 The East Mall","LTCH","Respiratory","COVID-19",NA,2023-03-31,2023-04-19,"N",601,1016,"2023",1066
"2801",791,"The Kensington Gardens - Nth Building 1E","25 Brunswick Ave","LTCH","Respiratory","COVID-19",NA,2022-05-10,2022-06-02,"N",477,1107,"2022",1133
"2802",792,"Mon Sheong Scarborough Long Term Care Centre - NPH, SPH, 3N & 3S","2030 McNicoll Ave","LTCH","Respiratory","COVID-19",NA,2023-03-30,2023-04-28,"N",601,1016,"2023",1066
"2803",792,"University Health Network - Toronto General - 6 MB","200 Elizabeth Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-10,2022-05-20,"N",248,1107,"2022",1133
"2804",793,"University Health Network - Toronto Western - 6A","399 Bathurst Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-10,2022-05-26,"N",248,1107,"2022",1133
"2805",793,"Village Of Humber Heights - Brule & Lambton","2245 Lawrence Ave W","LTCH","Respiratory","Influenza A (Not subtyped)","Metapneumovirus",2023-03-30,2023-04-11,"N",601,1016,"2023",1066
"2806",794,"Wesburn Manor - 3N & 3S","400 The West Mall","LTCH","Respiratory","COVID-19",NA,2022-05-10,2022-06-05,"N",477,1107,"2022",1133
"2807",794,"Weston Terrace Care Community - 2B","2005 Lawrence Ave W","LTCH","Respiratory","Metapneumovirus",NA,2023-03-30,2023-04-18,"N",601,1016,"2023",1066
"2808",795,"Chester Village - 3W & 4W","3555 Danforth Ave","LTCH","Respiratory","COVID-19",NA,2023-03-29,2023-04-21,"N",601,1016,"2023",1066
"2809",795,"Extendicare Scarborough - 2 Main & 2 East","3830 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2022-05-09,2022-05-22,"N",477,1107,"2022",1133
"2810",796,"Bendale Acres - CSU","2920 Lawrence Ave E","LTCH","Respiratory","Parainfluenza",NA,2023-03-28,2023-04-11,"N",601,1016,"2023",1066
"2811",796,"Harold and Grace Baker Centre - 5th Fl","1 Northwestern Avenue","Retirement Home","Respiratory","COVID-19",NA,2022-05-09,2022-05-25,"N",205,1107,"2022",1133
"2812",797,"Mon Sheong Home for the Aged - 2F","36 D'Arcy St","LTCH","Respiratory","COVID-19",NA,2023-03-28,2023-04-27,"N",601,1016,"2023",1066
"2813",797,"The Millwood - 2nd, 3rd & 4th Fl","921 Millwood Road","Retirement Home","Respiratory","COVID-19",NA,2022-05-09,2022-05-31,"N",205,1107,"2022",1133
"2814",798,"Ehatare Nursing Home - 4th Fl","40 Old Kingston Rd","LTCH","Respiratory","COVID-19",NA,2022-05-08,2022-05-30,"N",477,1107,"2022",1133
"2815",798,"Terraces Of Baycrest","55 Ameer Ave","Retirement Home","Enteric","Norovirus",NA,2023-03-28,2023-04-22,"N",195,47,"2023",1066
"2816",799,"Hazelton Place Retirement Residence - 7th & 8th Fl","111 Avenue Rd","Retirement Home","Respiratory","COVID-19",NA,2022-05-08,2022-05-24,"N",205,1107,"2022",1133
"2817",799,"West Park Healthcare Centre - 3EA","82 Buttonwood Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-03-28,2023-04-04,"N",131,1016,"2023",1066
"2818",800,"Rockcliffe Care Community - 2nd Fl","3015 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2023-03-27,2023-04-07,"N",601,1016,"2023",1066
"2819",800,"Unity Health Toronto - Providence - B5","3276 St. Clair Avenue East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-08,2022-05-15,"N",177,1107,"2022",1133
"2820",801,"Bendale Acres - 2E","2920 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2022-05-07,2022-06-04,"N",477,1107,"2022",1133
"2821",801,"Rockcliffe Care Community - Ground Fl","3015 Lawrence Ave E","LTCH","Respiratory","Metapneumovirus",NA,2023-03-27,2023-04-09,"N",601,1016,"2023",1066
"2822",802,"Baycrest Hospital - 4W","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-06,2022-05-28,"N",177,1107,"2022",1133
"2823",802,"Runnymede Healthcare Centre - 4 East","625 Runnymede Road","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-03-27,2023-03-30,"N",131,1016,"2023",1066
"2824",803,"Centre For Addiction and Mental Health - Queen Street Site - Unit 1-5","1001 Queen Street West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2022-05-06,2022-05-16,"N",17,1107,"2022",1133
"2825",803,"Seven Oaks - 3rd Fl","9 Neilson Rd","LTCH","Respiratory","COVID-19",NA,2023-03-27,2023-04-18,"N",601,1016,"2023",1066
"2826",804,"Deerwood Creek Care Community - Unit 2A","70 Humberline Dr","LTCH","Respiratory","COVID-19",NA,2022-05-06,2022-05-24,"N",477,1107,"2022",1133
"2827",804,"The Dunfield Retirement Residence - Dining","77 Dunfield Ave","Retirement Home","Respiratory","COVID-19",NA,2023-03-27,2023-04-11,"N",195,1016,"2023",1066
"2828",805,"Fieldstone Commons Care Community - 1A, 2A, 2B, 3A, 3B & 4B","1000 Ellesmere Rd","LTCH","Respiratory","COVID-19",NA,2022-05-06,2022-06-29,"N",477,1107,"2022",1133
"2829",805,"Wellesley Central Place - 2W","160 Wellesley St E","LTCH","Respiratory","COVID-19",NA,2023-03-27,2023-04-04,"N",601,1016,"2023",1066
"2830",806,"Deerwood Creek Care Community - 3A","70 Humberline Dr","LTCH","Respiratory","Coronavirus*",NA,2023-03-24,2023-04-06,"N",601,1016,"2023",1066
"2831",806,"Sunnybrook Health Sciences Centre - Bayview Campus - C6","2075 Bayview Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-06,2022-06-10,"N",248,1107,"2022",1133
"2832",807,"Baycrest Hospital - North York - 4E","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-05,2022-05-22,"N",177,1107,"2022",1133
"2833",807,"Kensington Gardens North - N-1E","45 Brunswick Ave","LTCH","Enteric","Unable to identify",NA,2023-03-24,2023-03-28,"N",601,47,"2023",1066
"2834",808,"Downsview Long Term Care Centre - Unit 1 East, Unit 2 East, & Unit 1 Centre","3595 Keele St","LTCH","Respiratory","COVID-19",NA,2022-05-05,2022-06-13,"N",477,1107,"2022",1133
"2835",808,"New Horizons Tower - 12th Fl","1140 Bloor St W","Retirement Home","Respiratory","Parainfluenza",NA,2023-03-24,2023-04-05,"N",195,1016,"2023",1066
"2836",809,"Castleview Wychwood Towers - Unit 5W & 5C","351 Christie St","LTCH","Respiratory","COVID-19",NA,2023-03-23,2023-04-04,"N",601,1016,"2023",1066
"2837",809,"Hellenic Care for Seniors","215 Tyrrel Avenue","LTCH","Respiratory","COVID-19",NA,2022-05-05,2022-05-30,"N",477,1107,"2022",1133
"2838",810,"Mon Sheong Home for the Aged - 3F","36 D'Arcy St","Retirement Home","Respiratory","COVID-19",NA,2022-05-05,2022-05-24,"N",205,1107,"2022",1133
"2839",810,"Scarborough Health Network - General Hospital - T7","3050 Lawrence Ave E","Hospital-Acute Care","Respiratory","Metapneumovirus",NA,2023-03-23,2023-04-04,"N",107,1016,"2023",1066
"2840",811,"Cedarbrook Lodge - Transitional Care Unit - 6th Fl","520 Markham Rd","Transitional Care","Respiratory","COVID-19",NA,2022-05-04,2022-05-27,"N",9,1107,"2022",1133
"2841",811,"Scarborough Health Network-Scarborough General - 4C Medicine","3050 Lawrence Ave E","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-03-23,2023-03-31,"N",107,1016,"2023",1066
"2842",812,"Cedarbrook Lodge Retirement Residence - 2nd & 5th Fl","520 Markham Road","LTCH","Respiratory","COVID-19",NA,2022-05-04,2022-05-27,"N",477,1107,"2022",1133
"2843",812,"Chartwell Gibson Long Term Care Residence","1925 Steeles Ave E","LTCH","Respiratory","Coronavirus*","Metapneumovirus",2023-03-22,2023-04-14,"N",601,1016,"2023",1066
"2844",813,"Copernicus Lodge - 3 South & 3 North","66 Roncesvalles Ave","LTCH","Enteric","Norovirus-like",NA,2022-05-04,2022-05-20,"N",477,23,"2022",1133
"2845",813,"Copernicus Lodge - 4S","66 Roncesvales Ave","LTCH","Respiratory","Respiratory syncytial virus",NA,2023-03-22,2023-04-01,"N",601,1016,"2023",1066
"2846",814,"Kingsway - 5th Fl","4251 Dundas St W","Retirement Home","Respiratory","Unable to identify",NA,2023-03-22,2023-04-01,"N",195,1016,"2023",1066
"2847",814,"Salvation Army Toronto Grace Health Centre - 5th Fl (Post Acute Care Rehab)","650 Church St","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-04,2022-05-23,"N",177,1107,"2022",1133
"2848",815,"The Annex - 1st, 2nd & 4th Fl","123 Spadina Rd","Retirement Home","Enteric","Unable to identify",NA,2023-03-22,2023-03-29,"N",195,47,"2023",1066
"2849",815,"The Wexford - 2nd & 4th Fl","1860 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2022-05-04,2022-06-09,"N",477,1107,"2022",1133
"2850",816,"Altamont Care Community - Wing 1 & 2","92 Island Rd E","LTCH","Respiratory","Metapneumovirus",NA,2022-05-03,2022-05-20,"N",477,1107,"2022",1133
"2851",816,"Extendicare Bayview - East Unit & West Unit","550 Cummer Ave","LTCH","Respiratory","Metapneumovirus","Enterovirus/Rhinovirus",2023-03-20,2023-04-05,"N",601,1016,"2023",1066
"2852",817,"Tendercare Living Centre - 3rd Fl East wing","1020 McNicoll Ave","LTCH","Respiratory","COVID-19",NA,2022-05-03,2022-05-17,"N",477,1107,"2022",1133
"2853",817,"Unity Health Toronto - St. Joseph's Health Centre - 6G","30 The Queensway","Hospital-Acute Care","Enteric","Norovirus",NA,2023-03-20,2023-03-28,"N",107,47,"2023",1066
"2854",818,"Unity Health Toronto - St. Michael's - 6PGT","30 Bond Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-05-03,2022-05-12,"N",248,1107,"2022",1133
"2855",818,"Valleyview Residence - 3 East","541 Finch Ave W","LTCH","Respiratory","Coronavirus*",NA,2023-03-19,2023-03-24,"N",601,1016,"2023",1066
"2856",819,"The Claremont - 5th Fl","305 Balliol St","Retirement Home","Respiratory","COVID-19",NA,2023-03-18,2023-03-29,"N",195,1016,"2023",1066
"2857",819,"Yee Hong Centre - Scarborough Finch - Kitchen","60 Scottfield Dr","LTCH","Respiratory","COVID-19",NA,2022-05-03,2022-05-09,"N",477,1107,"2022",1133
"2858",820,"Altamont Care Community - Wing 3","92 Island Rd","LTCH","Respiratory","Unable to identify",NA,2023-03-17,2023-03-27,"N",601,1016,"2023",1066
"2859",820,"One Kenton Place - 2nd Fl","1-3 Kenton Dr","Retirement Home","Respiratory","COVID-19",NA,2022-05-02,2022-05-23,"N",205,1107,"2022",1133
"2860",821,"Fountain View Care Community - 2B","1800 O'Connor Dr","LTCH","Respiratory","COVID-19",NA,2023-03-17,2023-03-29,"N",601,1016,"2023",1066
"2861",821,"Retirement Suites by the Lake - 1st, 2nd, 3rd Fl, Kitchen & Dining Rm","2121 Kingston Rd","Retirement Home","Respiratory","COVID-19",NA,2022-05-02,2022-05-24,"N",205,1107,"2022",1133
"2862",822,"Markham Stouffville Hospital - Finch Site - 5W","2111 Finch Ave W","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-05-01,2022-05-24,"N",177,1107,"2022",1133
"2863",822,"Sinai Health System - Mount Sinai - 10N","600 University Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-03-17,2023-03-29,"N",107,1016,"2023",1066
"2864",823,"Shepherd Lodge","3760 Sheppard Avenue East","LTCH","Respiratory","COVID-19",NA,2022-04-30,2022-06-24,"N",477,1107,"2022",1133
"2865",823,"Villa Colombo Homes for the Aged","40 Playfair Ave","LTCH","Respiratory","COVID-19",NA,2023-03-16,2023-04-26,"N",601,1016,"2023",1066
"2866",824,"Carefirst Transitional Care Centre - 3rd Fl","300 Silver Star Boulevard","Transitional Care","Respiratory","COVID-19",NA,2022-04-29,2022-05-10,"N",9,1107,"2022",1133
"2867",824,"Craiglee Nursing Home - 1 East","102 Craiglee Dr","LTCH","Respiratory","COVID-19",NA,2023-03-15,2023-03-31,"N",601,1016,"2023",1066
"2868",825,"Ehatare Nursing Home - 4th Fl","40 Old Kingston Rd","LTCH","Respiratory","COVID-19",NA,2023-03-15,2023-03-23,"N",601,1016,"2023",1066
"2869",825,"Ehatare Retirement Home","40 Old Kingston Road","Retirement Home","Respiratory","COVID-19",NA,2022-04-29,2022-05-25,"N",205,1107,"2022",1133
"2870",826,"Humber Valley Terrace - 2nd Fl","95 Humber College Blvd","LTCH","Enteric","Unable to identify",NA,2023-03-15,2023-03-21,"N",601,47,"2023",1066
"2871",826,"Ina Grafton Gage Home - 1st Fl","40 Bell Estate Rd","LTCH","Respiratory","COVID-19",NA,2022-04-29,2022-05-16,"N",477,1107,"2022",1133
"2872",827,"Chartwell Westbury Long Term Care Residence - 2nd Fl","495 The West Mall","LTCH","Respiratory","COVID-19",NA,2023-03-14,2023-03-29,"N",601,1016,"2023",1066
"2873",827,"Unity Health Toronto - Providence - B4","3276 St. Clair Avenue East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-04-29,2022-05-10,"N",177,1107,"2022",1133
"2874",828,"Sunnybrook Health Sciences Centre - St. John's Rehab - A4","285 Cummer Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-03-14,2023-03-24,"N",131,1016,"2023",1066
"2875",828,"Unity Health Toronto - St. Joseph's - 4M","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-04-29,2022-05-12,"N",248,1107,"2022",1133
